schoolid,schoolname,Cohort,LT_Emp,Bar_FTLT,Bar_FTST,Bar_PTLT,Bar_PTST,Bar_Emp,JDA_FTLT,JDA_FTST,JDA_PTLT,JDA_PTST,JDA_Emp,Prof_FTLT,Prof_FTST,Prof_PTLT,Prof_PTST,Prof_Emp,Nprof_FTLT,Nprof_FTST,Nprof_PTLT,Nprof_PTST,Nprof_Emp,Undet_FTLT,Undet_FTST,Undet_PTLT,Undet_PTST,Undet_Emp,GradSch_FT,GradSch,Emp_Def,Unemp_NS,Unemp_Seek,Emp_Stat_Unk,Total_Grads,FundBar_FTLT,FundBar_FTST,FundBar_PTLT,FundBar_PTST,FundBar_Emp,LawFund_LT,LawFund_ST,FundJDA_FTLT,FundJDA_FTST,FundJDA_PTLT,FundJDA_PTST,FundJDA_Emp,FundProf_FTLT,FundProf_FTST,FundProf_PTLT,FundProf_PTST,FundProf_Emp,FundNprof_FTLT,FundNprof_FTST,FundNprof_PTLT,FundNprof_PTST,FundNprof_Emp,Funded_FTLT,Funded_FTST,Funded_PTLT,Funded_PTST,Funded_Emp,Solo_FTLT,Solo_FTST,Solo_PTLT,Solo_PTST,Solo_Emp,Solo_LT,Solo_ST,Sz_1_10_FTLT,Sz_1_10_FTST,Sz_1_10_PTLT,Sz_1_10_PTST,Sz_1_10_Emp,Sz_2_10_LT,Sz_2_10_ST,Sz_11_25_FTLT,Sz_11_25_FTST,Sz_11_25_PTLT,Sz_11_25_PTST,Sz_11_25_Emp,Sz_11_25_LT,Sz_11_25_ST,Sz_26_50_FTLT,Sz_26_50_FTST,Sz_26_50_PTLT,Sz_26_50_PTST,Sz_26_50_Emp,Sz_26_50_LT,Sz_26_50_ST,Sz_51_100_FTLT,Sz_51_100_FTST,Sz_51_100_PTLT,Sz_51_100_PTST,Sz_51_100_Emp,Sz_51_100_LT,Sz_51_100_ST,Sz_101_250_FTLT,Sz_101_250_FTST,Sz_101_250_PTLT,Sz_101_250_PTST,Sz_101_250_Emp,Sz_101_250_LT,Sz_101_250_ST,Sz_251_500_FTLT,Sz_251_500_FTST,Sz_251_500_PTLT,Sz_251_500_PTST,Sz_251_500_Emp,Sz_251_500_LT,Sz_251_500_ST,Sz_501up_FTLT,Sz_501up_FTST,Sz_501up_PTLT,Sz_501up_PTST,Sz_501up_Emp,Sz_501up_LT,Sz_501up_ST,Sz_Unk_FTLT,Sz_Unk_FTST,Sz_Unk_PTLT,Sz_Unk_PTST,Sz_Unk_Emp,Sz_Unk_LT,Sz_Unk_ST,BsInd_FTLT,BsInd_FTST,BsInd_PTLT,BsInd_PTST,BsInd_Emp,BsInd_LT,BsInd_ST,Gov_FTLT,Gov_FTST,Gov_PTLT,Gov_PTST,Gov_Emp,Gov_LT,Gov_St,Pub_FTLT,Pub_FTST,Pub_PTLT,Pub_PTST,Pub_Emp,Pub_LT,Pub_ST,FedClk_FTLT,FedClk_FTST,FedClk_PTLT,FedClk_PTST,FedClk_Emp,FedClk_LT,FedClk_ST,LocClk_FTLT,LocClk_FTST,LocClk_PTLT,LocClk_PTST,LocClk_Emp,LocClk_LT,LocClk_ST,IntlClk,IntlClk_FTLT,IntlClk_FTST,IntlClk_PTLT,IntlClk_PTST,TribalClk,TribalClk_FTLT,TribalClk_FTST,TribalClk_PTLT,TribalClk_PTST,OthClk_FTLT,OthClk_FTST,OthClk_PTLT,OthClk_PTST,OthClk_Emp,Acad_FTLT,Acad_FTST,Acad_PTLT,Acad_PTST,Acad_Emp,Acad_LT,Acad_ST,Unk_FTLT,Unk_FTST,Unk_PTLT,Unk_PTST,Unk_Emp,Total_FTLT,Total_FTST,Total_PTLT,Total_PTST,Total_Emp_Type,Total_LT,Total_ST,State_Emp1,State_Emp1_Num,State_Emp2,State_Emp2_Num,State_Emp3,State_Emp3_Num,Foreign_Emp_Num
00302302,Capital University,2024,,93,0,0,0,93,10,3,0,1,14,4,1,0,2,7,0,0,0,0,0,0,0,0,0,0,1,,0,1,23,5,144,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,,,40,0,0,0,40,,,9,0,0,0,9,,,7,0,0,0,7,,,3,0,0,0,3,,,0,0,0,1,1,,,4,0,0,0,4,,,3,0,0,0,3,,,0,0,0,0,0,,,10,1,0,1,12,,,17,3,0,1,21,,,9,0,0,0,9,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,,,0,0,0,0,0,107,4,0,3,114,,,OH,104,FL,3,DC,2,0
00302400,Case Western Reserve University,2024,,128,0,0,0,128,7,1,0,2,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,2,0,2,1,155,0,1,0,0,1,,,1,0,0,8,9,0,0,0,0,0,0,0,0,0,0,1,1,0,8,10,1,0,0,1,2,,,22,0,0,2,24,,,3,0,0,1,4,,,9,0,0,0,9,,,5,0,0,0,5,,,3,0,0,0,3,,,11,0,0,0,11,,,20,0,0,0,20,,,0,0,0,0,0,,,6,1,0,3,10,,,32,1,0,1,34,,,17,0,0,1,18,,,1,0,0,0,1,,,4,0,0,0,4,,,0,0,0,0,0,0,0,0,0,0,,,,,,3,0,0,1,4,,,0,0,0,0,0,137,2,0,10,149,,,OH,97,NY,17,DC,4,4
00303200,Cleveland State University,2024,,92,0,3,0,95,5,0,2,1,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,7,0,111,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,22,0,3,1,26,,,4,0,0,0,4,,,9,0,0,0,9,,,8,0,0,0,8,,,8,0,0,0,8,,,4,0,0,0,4,,,8,0,0,0,8,,,0,0,0,0,0,,,6,0,1,0,7,,,17,0,0,0,17,,,9,0,1,0,10,,,2,0,0,0,2,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,98,0,5,1,104,,,OH,92,NY,4,PA,2,0
00308900,Ohio Northern University,2024,,44,0,1,1,46,5,2,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,0,3,1,3,62,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13,0,1,0,14,,,8,0,0,0,8,,,3,0,0,0,3,,,1,0,0,0,1,,,1,0,0,0,1,,,2,0,0,0,2,,,0,0,0,0,0,,,0,0,0,0,0,,,4,0,0,0,4,,,10,1,0,1,12,,,2,0,0,0,2,,,0,0,0,0,0,,,3,1,0,0,4,,,0,0,0,0,0,0,0,0,0,0,,,,,,2,0,0,0,2,,,0,0,0,0,0,49,2,1,1,53,,,OH,22,IN,10,PA,4,0
00309000,The Ohio State University,2024,,153,1,1,0,155,11,0,2,0,13,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,1,6,0,179,1,0,0,0,1,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,,,24,0,1,0,25,,,9,0,0,0,9,,,11,0,0,0,11,,,7,0,0,0,7,,,11,0,0,0,11,,,22,0,0,0,22,,,23,0,0,0,23,,,0,0,0,0,0,,,14,0,1,0,15,,,23,0,0,0,23,,,10,0,1,1,12,,,8,1,0,0,9,,,3,0,0,0,3,,,0,0,0,0,0,0,0,0,0,0,,,,,,2,0,0,0,2,,,0,0,0,0,0,167,1,3,1,172,,,OH,120,CA,5,DC,5,1
00312300,University of Akron,2024,,103,0,0,0,103,12,0,1,1,14,5,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,,0,2,6,0,131,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,34,0,1,1,36,,,12,0,0,0,12,,,6,0,0,0,6,,,3,0,0,0,3,,,8,0,0,0,8,,,5,0,0,0,5,,,4,0,0,0,4,,,0,0,0,0,0,,,13,0,0,1,14,,,19,0,0,0,19,,,10,0,0,0,10,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,4,0,0,0,4,,,0,0,0,0,0,120,0,1,2,123,,,OH,105,PA,3,IL,2,0
00312500,University of Cincinnati,2024,,103,2,0,0,105,6,2,0,2,10,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,,0,0,6,3,130,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19,0,0,0,19,,,13,0,0,0,13,,,6,0,0,0,6,,,3,0,0,0,3,,,3,0,0,0,3,,,3,0,0,0,3,,,8,0,0,0,8,,,4,0,0,0,4,,,12,1,0,2,15,,,16,2,0,0,18,,,17,0,1,0,18,,,3,0,0,0,3,,,4,1,0,0,5,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,,,0,0,0,0,0,112,4,1,2,119,,,OH,83,KY,8,IN,4,0
00312700,University of Dayton,2024,,86,0,0,0,86,11,0,0,0,11,0,0,1,0,1,1,0,0,2,3,0,0,0,0,0,0,,0,3,3,1,108,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,27,0,0,0,27,,,6,0,0,0,6,,,1,0,0,0,1,,,1,0,0,0,1,,,1,0,0,0,1,,,2,0,0,0,2,,,8,0,0,0,8,,,0,0,0,0,0,,,8,0,0,2,10,,,27,0,1,0,28,,,6,0,0,0,6,,,2,0,0,0,2,,,2,0,0,0,2,,,0,0,0,0,0,0,0,0,0,0,,,,,,5,0,0,0,5,,,0,0,0,0,0,98,0,1,2,101,,,OH,58,IN,8,CO,4,1
00313100,University of Toledo,2024,,90,0,0,0,90,13,0,1,0,14,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,,1,1,14,0,125,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,28,0,1,0,29,,,10,0,0,0,10,,,5,0,0,0,5,,,10,0,0,0,10,,,2,0,0,0,2,,,4,0,0,0,4,,,0,0,0,0,0,,,0,0,0,0,0,,,9,0,0,0,9,,,17,0,1,0,18,,,14,0,0,0,14,,,4,0,0,0,4,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,,,0,0,0,0,0,106,0,2,0,108,,,OH,49,MI,32,NY,5,0
00316614,Oklahoma City University,2024,,100,1,0,1,102,12,2,2,1,17,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,,1,2,5,0,132,0,1,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,3,,,27,0,1,2,30,,,13,0,0,0,13,,,10,0,0,0,10,,,1,1,0,0,2,,,2,0,0,0,2,,,2,0,0,0,2,,,0,0,0,0,0,,,0,0,0,0,0,,,10,1,1,0,12,,,29,0,0,0,29,,,12,2,2,0,16,,,3,0,0,0,3,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,1,2,,,0,0,0,0,0,113,4,4,3,124,,,OK,89,TX,19,CO,3,1
00318400,University of Oklahoma,2024,,170,0,1,0,171,7,0,0,0,7,0,0,0,0,0,1,0,1,0,2,0,0,0,1,1,1,,0,3,6,2,193,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,49,0,1,0,50,,,26,0,0,0,26,,,12,0,0,0,12,,,13,0,0,0,13,,,11,0,0,0,11,,,5,0,0,0,5,,,11,0,0,0,11,,,0,0,0,0,0,,,8,0,1,0,9,,,27,0,0,0,27,,,11,0,0,0,11,,,4,0,0,0,4,,,1,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,1,1,178,0,2,1,181,,,OK,111,TX,52,CO,4,0
00318500,University of Tulsa,2024,,103,0,0,0,103,9,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,1,1,6,0,124,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,,,43,0,1,0,44,,,15,0,0,0,15,,,5,0,0,0,5,,,4,0,0,0,4,,,4,0,0,0,4,,,1,0,0,0,1,,,1,0,0,0,1,,,1,0,0,0,1,,,5,0,0,0,5,,,17,0,0,0,17,,,10,0,0,0,10,,,2,0,0,0,2,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,,,0,0,0,0,0,112,0,1,0,113,,,OK,81,TX,20,IL,2,1
00319700,Lewis and Clark College,2024,,140,1,1,1,143,11,2,2,1,16,4,0,1,0,5,0,0,3,1,4,0,0,0,0,0,1,,3,0,19,0,194,3,0,0,0,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,1,,,39,1,0,2,42,,,14,0,1,0,15,,,9,0,0,0,9,,,6,0,0,0,6,,,4,0,0,0,4,,,1,0,0,0,1,,,5,0,0,0,5,,,1,0,0,0,1,,,5,0,4,0,9,,,30,1,2,0,33,,,23,0,0,1,24,,,2,0,0,0,2,,,14,1,0,0,15,,,0,0,0,0,0,0,0,0,0,0,,,,,,4,0,0,0,4,,,0,0,0,0,0,158,3,7,3,171,,,OR,115,WA,22,AK,9,2
00322300,University of Oregon,2024,,131,0,0,0,131,11,0,1,0,12,1,0,1,1,3,1,0,0,0,1,0,0,0,0,0,0,,2,0,13,0,164,1,0,0,0,1,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,1,,,29,0,1,0,30,,,13,0,0,0,13,,,10,0,0,0,10,,,2,0,0,0,2,,,6,0,0,0,6,,,4,0,0,0,4,,,5,0,0,0,5,,,0,0,0,0,0,,,10,0,1,0,11,,,17,0,0,0,17,,,22,0,0,0,22,,,4,0,0,0,4,,,17,0,0,0,17,,,0,0,0,0,0,0,0,0,0,0,,,,,,5,0,0,2,7,,,0,0,0,0,0,145,0,2,2,149,,,OR,85,CA,17,WA,9,2
00322700,Willamette University,2024,,82,1,0,0,83,5,4,0,1,10,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,,1,0,16,0,112,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,,,35,3,0,1,39,,,4,0,0,0,4,,,4,0,0,0,4,,,1,0,0,0,1,,,2,0,0,0,2,,,1,0,0,0,1,,,0,0,0,0,0,,,1,1,0,0,2,,,4,1,0,0,5,,,13,0,0,0,13,,,11,0,0,0,11,,,1,0,0,0,1,,,6,1,0,0,7,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,,,0,0,0,1,1,87,6,0,2,95,,,OR,62,WA,13,CA,4,1
00325600,Drexel University,2024,,116,3,1,0,120,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,1,1,4,0,136,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,,,8,0,0,0,8,,,6,0,0,0,6,,,7,0,0,0,7,,,12,0,0,0,12,,,7,0,0,0,7,,,4,0,0,0,4,,,23,0,0,0,23,,,0,0,0,0,0,,,7,0,0,0,7,,,12,0,0,0,12,,,21,0,0,0,21,,,1,0,0,0,1,,,15,3,0,0,18,,,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,124,3,1,0,128,,,PA,81,NJ,14,DE,9,0
00325800,Duquesne University,2024,,136,0,0,0,136,8,0,0,0,8,3,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,,0,1,7,0,157,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,0,0,0,30,,,16,0,0,0,16,,,7,0,0,0,7,,,6,0,0,0,6,,,14,0,0,0,14,,,2,0,0,0,2,,,11,0,0,0,11,,,0,0,0,0,0,,,10,0,0,0,10,,,20,0,0,0,20,,,17,0,0,0,17,,,2,0,0,0,2,,,11,0,0,0,11,,,0,0,0,0,0,0,0,0,0,0,,,,,,2,0,0,0,2,,,0,0,0,0,0,148,0,0,0,148,,,PA,126,MD,3,VA,3,0
00331301,Widener University-Delaware,2024,,162,0,0,0,162,6,2,0,1,9,10,0,0,0,10,1,0,1,0,2,0,0,0,1,1,1,,0,0,11,0,196,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,34,0,0,1,35,,,13,0,0,0,13,,,7,0,0,0,7,,,5,0,0,0,5,,,15,0,0,0,15,,,2,0,0,0,2,,,5,0,0,0,5,,,1,0,0,0,1,,,15,0,1,0,16,,,15,2,0,1,18,,,7,0,0,0,7,,,0,0,0,0,0,,,58,0,0,0,58,,,0,0,0,0,0,0,0,0,0,0,,,,,,2,0,0,0,2,,,0,0,0,0,0,179,2,1,2,184,,,PA,72,DE,45,NJ,44,0
00331302,Widener Commonwealth,2024,,66,0,1,0,67,6,1,3,0,10,3,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,,0,0,12,3,97,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13,1,2,0,16,,,7,0,0,0,7,,,3,0,0,0,3,,,4,0,0,0,4,,,6,0,0,0,6,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,5,0,0,0,5,,,21,0,1,0,22,,,8,0,3,0,11,,,0,0,0,0,0,,,7,0,0,0,7,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,,,0,0,0,0,0,75,1,6,0,82,,,PA,63,NY,5,DC,3,0
00332900,Pennsylvania State University-Penn State Law,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00332922,Pennsylvania State University,2024,,203,0,0,0,203,10,0,0,0,10,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,1,13,0,229,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19,0,0,0,19,,,24,0,0,0,24,,,10,0,0,0,10,,,11,0,0,0,11,,,20,0,0,0,20,,,5,0,0,0,5,,,19,0,0,0,19,,,0,0,0,0,0,,,16,0,0,0,16,,,52,0,0,0,52,,,20,0,0,0,20,,,1,0,0,0,1,,,15,0,0,0,15,,,0,0,0,0,0,0,0,0,0,0,,,,,,3,0,0,0,3,,,0,0,0,0,0,215,0,0,0,215,,,PA,90,NY,20,DC,13,1
00332923,Pennsylvania State University-Dickinson School of Law,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00337101,Temple University,2024,,191,0,0,0,191,19,0,0,1,20,2,0,1,0,3,0,0,0,1,1,0,0,0,0,0,1,,0,0,7,2,225,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19,0,0,0,19,,,14,0,0,0,14,,,4,0,0,0,4,,,7,0,0,0,7,,,14,0,0,0,14,,,8,0,0,0,8,,,41,0,0,0,41,,,0,0,0,0,0,,,12,0,1,0,13,,,34,0,0,0,34,,,20,0,0,1,21,,,6,0,0,0,6,,,29,0,0,0,29,,,0,0,0,0,0,0,0,0,0,0,,,,,,4,0,0,0,4,,,0,0,0,1,1,212,0,1,2,215,,,PA,134,NJ,20,NY,17,0
00337800,University of Pennsylvania,2024,,279,0,0,0,279,3,0,0,0,3,3,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,1,304,17,0,0,0,17,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,0,0,,,1,0,0,0,1,,,2,0,0,0,2,,,2,0,0,0,2,,,3,0,0,0,3,,,3,0,0,0,3,,,13,0,0,0,13,,,195,0,0,0,195,,,0,0,0,0,0,,,7,0,0,0,7,,,13,0,0,0,13,,,33,0,0,0,33,,,25,0,0,0,25,,,5,0,0,0,5,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,,,0,0,0,0,0,303,0,0,0,303,,,NY,118,PA,59,DC,41,5
00337900,University of Pittsburgh,2024,,120,0,0,0,120,8,0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,,0,0,11,3,145,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,14,0,0,0,14,,,12,0,0,0,12,,,7,0,0,0,7,,,3,0,0,0,3,,,8,0,0,0,8,,,3,0,0,0,3,,,21,0,0,0,21,,,0,0,0,0,0,,,6,0,0,0,6,,,21,0,0,0,21,,,17,0,0,0,17,,,4,0,0,0,4,,,11,0,0,0,11,,,0,0,0,0,0,0,0,0,0,0,,,,,,2,0,0,0,2,,,0,0,0,0,0,129,0,0,0,129,,,PA,99,NY,6,DC,4,0
00338801,Villanova University,2024,,185,0,0,0,185,13,0,0,0,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,,1,1,9,2,214,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,0,0,0,10,,,14,0,0,0,14,,,22,0,0,0,22,,,5,0,0,0,5,,,18,0,0,0,18,,,8,0,0,0,8,,,43,0,0,0,43,,,0,0,0,0,0,,,19,0,0,0,19,,,24,0,0,0,24,,,10,0,0,0,10,,,4,0,0,0,4,,,21,0,0,0,21,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,,,0,0,0,0,0,199,0,0,0,199,,,PA,111,NY,21,NJ,20,1
00341001,Roger Williams University,2024,,118,0,3,0,121,11,0,2,0,13,3,0,2,0,5,4,0,10,0,14,0,0,0,1,1,2,,0,0,16,0,172,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,28,0,3,0,31,,,7,0,0,0,7,,,5,0,0,0,5,,,5,0,0,0,5,,,6,0,0,0,6,,,0,0,0,0,0,,,2,0,0,0,2,,,1,0,0,0,1,,,11,0,11,0,22,,,20,0,2,1,23,,,23,0,1,0,24,,,1,0,0,0,1,,,26,0,0,0,26,,,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,136,0,17,1,154,,,RI,76,MA,19,NY,14,3
00344800,University of South Carolina,2024,,176,0,0,0,176,8,0,2,0,10,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,,1,0,9,0,202,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,34,0,1,0,35,,,12,0,0,0,12,,,8,0,0,0,8,,,11,0,0,0,11,,,7,0,0,0,7,,,10,0,0,0,10,,,16,0,0,0,16,,,0,0,0,0,0,,,7,0,1,1,9,,,23,0,0,0,23,,,14,0,0,0,14,,,4,0,0,0,4,,,35,0,0,0,35,,,0,0,0,0,0,0,0,0,0,0,,,,,,3,0,0,0,3,,,0,0,0,0,0,185,0,2,1,188,,,SC,143,NC,13,GA,9,1
00347400,University of South Dakota,2024,,65,0,0,0,65,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,5,0,75,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19,0,0,0,19,,,7,0,0,0,7,,,5,0,0,0,5,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,,,2,0,0,0,2,,,10,0,0,0,10,,,5,0,0,0,5,,,7,0,0,0,7,,,12,0,0,0,12,,,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,1,0,0,0,1,69,0,0,0,69,,,SD,46,IA,4,CO,3,0
00347900,Belmont University,2024,,101,1,2,0,104,3,0,1,3,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,0,116,1,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,3,,,22,0,1,0,23,,,14,0,0,0,14,,,4,0,0,0,4,,,6,0,0,0,6,,,2,0,0,0,2,,,5,0,0,0,5,,,9,0,0,0,9,,,0,0,0,0,0,,,12,1,1,3,17,,,10,0,0,0,10,,,7,0,0,0,7,,,1,0,0,0,1,,,10,0,0,0,10,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,1,2,,,0,0,0,0,0,105,1,3,4,113,,,TN,82,FL,4,CO,3,0
00350200,Lincoln Memorial University,2024,,67,0,0,0,67,5,0,0,0,5,8,1,2,1,12,0,0,0,2,2,0,0,0,0,0,0,,0,3,12,0,101,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,35,1,0,1,37,,,5,0,0,0,5,,,1,0,0,0,1,,,4,0,0,0,4,,,2,0,0,0,2,,,1,0,0,0,1,,,2,0,0,0,2,,,0,0,0,0,0,,,7,0,1,2,10,,,12,0,1,0,13,,,8,0,0,0,8,,,0,0,0,0,0,,,2,0,0,0,2,,,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,80,1,2,3,86,,,TN,63,KY,6,FL,2,0
00350900,University of Memphis,2024,,70,1,1,0,72,12,0,0,1,13,0,0,1,1,2,1,1,1,0,3,0,0,0,1,1,1,,0,2,3,0,97,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,21,1,1,1,24,,,7,0,0,0,7,,,3,0,0,0,3,,,3,0,0,0,3,,,1,0,0,0,1,,,4,0,0,0,4,,,1,0,0,0,1,,,2,0,0,0,2,,,10,1,2,0,13,,,10,0,0,0,10,,,8,0,0,0,8,,,3,0,0,0,3,,,7,0,0,0,7,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,1,2,,,0,0,0,1,1,83,2,3,3,91,,,TN,74,AR,2,CO,2,0
